"case","row_distance","reference_quantile"
169,4.48398006240824,0.382500235766077
170,0.737432461848023,0.384134889627983
171,2.09136710560958,0.385767404257786
172,2.46431014057918,0.387397799889525
173,1.744310104211,0.389026096479724
174,2.06393829511822,0.390652313712802
175,4.43314184241015,0.392276471006363
176,0.242414189322408,0.393898587516336
177,3.18330068891582,0.395518682142002
178,1.60487924979806,0.397136773530889
179,3.06549481590525,0.39875288008355
180,0.364009942501977,0.400367019958222
181,0.432419424723127,0.401979211075374
182,2.15325712472471,0.403589471122145
183,0.101453712887352,0.405197817556675
184,2.56429194647462,0.406804267612332
185,3.69100485140419,0.408408838301838
186,0.773568638880777,0.410011546421302
187,2.76260253849795,0.411612408554152
188,1.32955663963968,0.413211441074978
189,2.33375168030229,0.41480866015329
190,1.10831769082898,0.416404081757178
191,3.41988031262539,0.417997721656902
192,1.34852355963756,0.419589595428386
193,3.5568430702434,0.421179718456645
194,1.94287751180682,0.422768105939122
195,2.6934431435889,0.424354772888964
196,6.30114316967912,0.425939734138208
197,1.38954363921825,0.427523004340915
198,3.59859623101649,0.429104597976213
199,2.39896119273857,0.430684529351295
200,1.07494473943325,0.432262812604331
201,2.35919129654746,0.433839461707333
202,0.299694374460259,0.435414490468947
203,0.384888492045928,0.436987912537185
204,12.4312231162736,0.438559741402109
205,0.422676567329656,0.440129990398441
206,1.27695805021299,0.441698672708133
207,11.3200925337509,0.44326580136287
208,0.885387715536589,0.44483138924653
209,0.776938846272689,0.446395449097585
210,3.25193354837164,0.447957993511455
211,2.33611831682653,0.449519034942814
212,1.01678226443689,0.451078585707847
213,3.10611252052204,0.45263665798646
214,2.60455548349307,0.454193263824442
215,4.95295707455824,0.455748415135591
216,2.3490366131383,0.457302123703789
217,2.51343802960173,0.458854401185039
218,2.96256713059782,0.460405259109455
219,2.7936346124142,0.461954708883225
220,6.92556555657418,0.463502761790518
221,3.74787249993372,0.465049428995367
222,2.0862039107424,0.46659472154351
223,1.56461852567478,0.468138650364188
224,3.97723594542209,0.469681226271922
225,3.33504215614466,0.471222459968241
226,2.0458450328356,0.472762362043386
227,4.72604453405626,0.474300942977975
228,0.10492162943549,0.475838213144641
229,1.10073919653398,0.477374182809638
230,3.09345047440522,0.478908862134408
231,5.26784748215008,0.480442261177131
232,0.0852936462159866,0.481974389894237
233,0.86930069747569,0.483505258141893
234,2.46337305214068,0.485034875677458
235,4.80963457126034,0.486563252160917
236,3.61988793918212,0.488090397156286
237,7.85371603804548,0.489616320132987
238,2.18478933697662,0.4911410304672
239,3.58449552511735,0.492664537443198
240,7.56900334190101,0.494186850254642
241,4.22249186325609,0.495707978005865
242,0.406228327228518,0.497227929713129
243,6.50247173050704,0.498746714305857
244,1.49162105160721,0.500264340627848
245,2.4891652423831,0.501780817438463
246,3.73023793612013,0.503296153413796
247,2.10328705932074,0.504810357147821
248,2.54521064824323,0.506323437153522
249,0.334642155249005,0.507835401863998
250,2.70170524754657,0.509346259633553
251,2.23844961516992,0.510856018738763
252,0.565887654729769,0.512364687379531
253,3.00423774815447,0.513872273680115
254,1.01421247104833,0.515378785690145
255,4.02172214712429,0.51688423138562
256,0.869768519875973,0.518388618669887
257,1.60417107578156,0.519891955374605
258,4.60571835610995,0.521394249260692
259,2.77216777568697,0.522895508019255
260,10.5033024365199,0.524395739272508
261,2.42779706565384,0.525894950574666
262,2.77432480778488,0.527393149412836
263,3.87002116293999,0.528890343207882
264,2.68750437791068,0.530386539315285
265,1.06443721686405,0.531881745025978
266,3.89242521983795,0.533375967567182
267,0.591748895863122,0.53486921410321
268,0.102466627606864,0.536361491736275
269,5.23345976037021,0.537852807507274
270,13.0047757728779,0.539343168396565
271,2.12169519432532,0.540832581324724
272,0.569330213976269,0.5423210531533
273,2.20136756352811,0.54380859068555
274,0.325668889280986,0.545295200667167
275,0.397579424570842,0.546780889786992
276,3.10343560388968,0.548265664677717
277,0.837556474743684,0.549749531916577
278,3.05453042526739,0.551232498026035
279,0.187199667058821,0.552714569474443
280,5.70735097363506,0.554195752676712
281,9.13325136744301,0.555676053994954
282,1.71968679941667,0.557155479739123
283,1.9850623021031,0.558634036167647
284,3.67583985692014,0.560111729488046
285,2.55550119611372,0.561588565857538
286,2.38941601263184,0.563064551383647
287,2.11470326926434,0.564539692124788
288,3.07131527723391,0.566013994090855
289,2.09474787724038,0.567487463243789
290,1.50403998582833,0.568960105498148
291,2.28205782273788,0.57043192672166
292,0.338118403165277,0.571902932735773
293,6.03404900162566,0.573373129316193
294,4.02519830434622,0.574842522193418
295,1.32642442594167,0.576311117053261
296,3.02408107765727,0.577778919537365
297,1.17354594939825,0.579245935243713
298,6.42379928852679,0.580712169727128
299,3.54173268797408,0.582177628499768
